resampling_id,shift,coef,outer_resampling_id
0,-0.2896409230488145,0.05978729233151395,0
1,-0.2784148489351761,0.05793661783437626,0
2,-0.2729215007975999,0.057031011903113125,0
3,-0.27441970092479107,0.05727799769163835,0
4,-0.280582436562003,0.058293955502083813,0
5,-0.28990110223897986,0.05983018417304732,0
6,-0.2847073417980907,0.058973966772832696,0
7,-0.2752187409926201,0.057409723445517515,0
8,-0.2715231806789105,0.056800491833826336,0
9,-0.2720225807213037,0.05688282043000082,0
10,-0.2717229406958678,0.05683342327229613,0
11,-0.2864053019042663,0.059253883993567895,0
12,-0.27774965353444314,0.057826957043677,0
13,-0.27980812939422617,0.05816630709055098,0
14,-0.28044215997337046,0.05827083020445085,0
15,-0.3121416065357611,0.06200188858446492,0
16,-0.27893616995139026,0.0584422442359487,0
17,-0.28056802121877755,0.058653682342434336,0
18,-0.2811061080672812,0.05902521388788063,0
0,-0.2896409230488145,0.05978729233151395,1
1,-0.2731129195106874,0.05706256823589689,1
2,-0.26754219291489967,0.05614420607856664,1
3,-0.26906149598839396,0.05639467079339704,1
4,-0.27576791913468907,0.057500258210532104,1
5,-0.2847609610810714,0.058982806179963175,1
6,-0.27949404375965703,0.058114528501889376,1
7,-0.2698717909609192,0.056528251974639156,1
8,-0.2661241767129897,0.05591043901139433,1
9,-0.266630611070818,0.055993927249670665,1
10,-0.26632675045612103,0.05594383430670486,1
11,-0.28121592053871736,0.05839838850583755,1
12,-0.2728774520313403,0.05702375024355864,1
13,-0.2749826437880125,0.05737080163981876,1
14,-0.2756257907544958,0.057476827635793155,1
15,-0.30726041465758014,0.06121390925133396,1
16,-0.2741425498710019,0.057649597813962665,1
17,-0.27578132072175415,0.057857811987035365,1
18,-0.2763417331627687,0.05823209532994308,1
0,-0.2784148489351761,0.05793661783437626,2
1,-0.2731129195106874,0.05706256823589689,2
2,-0.2561348122854828,0.05426364229497672,2
3,-0.2576551670544252,0.054514280387064934,2
4,-0.26535506285940963,0.05578364674369616,2
5,-0.2733654996667482,0.05710420733862981,2
6,-0.2680949364677753,0.056235328619395133,2
7,-0.2584660229311901,0.05464795403617795,2
