,n_fam,nt_norm,steady
0,1,0.3724691715183912,5.874258162029887
1,3,0.38920362648343154,5.857548531235835
2,8,0.3894647587944373,5.857287792942297
3,18,0.3894647667617237,5.857287784987036
4,38,0.3894647667617237,5.857287784987036
