outer_resampling_id,train_mse
0,6.121895801742414e-06
1,6.638031490833484e-06
2,6.807936236404125e-06
3,6.5983429562731465e-06
4,6.674465610737867e-06
5,6.843680898936537e-06
6,6.6283788839798796e-06
7,6.813095425103132e-06
8,6.709249767828035e-06
9,6.514465121882111e-06
10,6.545843538253764e-06
11,6.527206094690254e-06
12,6.771509946474536e-06
13,6.354084391548743e-06
14,5.998159968432008e-06
15,6.238658831716025e-06
16,4.413712193407151e-06
17,6.646262425482497e-06
18,6.670896959324545e-06
19,6.3104309078274616e-06
