outer_resampling_id,train_mse
0,5.4823544634827875e-06
1,5.7873899264853574e-06
2,5.975717079799103e-06
3,5.786518353951456e-06
4,5.85711207189407e-06
5,6.000150905452237e-06
6,5.752926615791365e-06
7,5.957330768632264e-06
8,5.888940713331818e-06
9,5.7077859762395025e-06
10,5.7373283808520145e-06
11,5.719792764387076e-06
12,5.909331133003308e-06
13,5.682350342140836e-06
14,5.324068445676701e-06
15,5.4648023329979625e-06
16,3.7453919009317007e-06
17,5.855047652800266e-06
18,5.845263296043703e-06
19,5.4138961070535675e-06
