outer_resampling_id,train_mse
0,2.6938377598969564e-06
1,3.4163535085777353e-06
2,3.618172620606394e-06
3,3.4231655824024067e-06
4,3.4952256078262466e-06
5,3.645498998504254e-06
6,3.410862246548434e-06
7,3.6076671195575684e-06
8,3.527868893233282e-06
9,3.3431366041634223e-06
10,3.373134103664914e-06
11,3.355324366838552e-06
12,3.562046049977917e-06
13,3.5889514607122776e-06
14,3.6451305001096337e-06
15,3.627598573798225e-06
16,2.9488687158227413e-06
17,3.6312170014198884e-06
18,3.6336580006656478e-06
19,3.1529989299108335e-06
