outer_resampling_id,train_mse
0,1.1723066502254964e-05
1,1.1708176934247387e-05
2,1.1627291770338349e-05
3,1.1679131485723547e-05
4,1.162640561413519e-05
5,1.172314875968033e-05
6,1.0225906841867679e-05
7,1.0547222498987898e-05
8,9.869802316868929e-06
9,9.812791420087951e-06
10,1.0245381814206389e-05
11,1.0606565387364757e-05
12,1.1529611977628152e-05
13,1.1113908559940737e-05
14,1.0911435273381076e-05
15,1.046316856987463e-05
16,1.1668794142515373e-05
17,1.1654887266701073e-05
18,1.1702334260687679e-05
19,1.1709582608757866e-05
