exp_id,id_in_exp,yres,ypred,w
0,0,0.0002075157205707656,0.02930540594953039,0.05
0,1,5.073775133915987e-05,0.03102304368505205,0.05
0,2,1.0561250907663491e-05,0.03205019217373342,0.05
0,3,7.283408774315911e-05,0.0322657110581397,0.05
0,4,4.93512990163274e-05,0.03227495202747146,0.05
1,0,1.956975354994206e-14,-1.3989193525697634e-07,0.05
1,1,2.258089124592512e-05,0.028551935526280332,0.05
1,2,1.0710610561111444e-05,0.032272706916470134,0.05
1,3,3.875102969276012e-05,0.03227496749464229,0.05
1,4,9.850624744874399e-05,0.032274968642430193,0.05
1,5,8.883121608317021e-05,0.032274968642854805,0.05
1,6,9.457623489745317e-05,0.03227496864285502,0.05
2,0,2.4552446405773676e-05,0.03225504252310449,0.05
2,1,5.766532176743011e-05,0.02879376861429357,0.05
2,2,5.6865071129747056e-05,0.02644089325807938,0.05
2,3,9.470585729392923e-05,0.024531693444305017,0.05
3,0,5.679206028497529e-05,0.06876394929124179,0.05
3,1,1.3252021972159692e-05,0.07224033267328134,0.05
3,2,8.221791964069289e-07,0.07459325902463441,0.05
3,3,2.306361255081968e-05,0.07650245901084222,0.05
