resampling_id,train_rss,train_mse,train_nmse
0,0.00010517573042912935,5.535564759427861e-06,0.012778398616083817
1,0.00010170082066324215,5.3526747717495865e-06,0.011867602723069278
2,9.944934467352625e-05,5.234176035448751e-06,0.011360370912479078
3,0.0001060956587852758,5.583982041330305e-06,0.012131873345981316
4,0.00010532088614706195,5.543204534055893e-06,0.012031266773931817
5,0.0001087903485114337,5.725807816391247e-06,0.014913272992786568
6,8.441575942698318e-05,4.442934706683326e-06,0.009853838440444313
7,0.00010075464296511578,5.302875945532409e-06,0.011599724227028907
8,9.933551499122604e-05,5.228184999538213e-06,0.01134400679251042
9,0.00010293402412695782,5.417580217208307e-06,0.011787089718205017
10,0.0001075795062495448,5.662079276291832e-06,0.012312125819281289
11,0.00010867144271064493,5.719549616349734e-06,0.01244119960693394
12,0.00010813066954983973,5.691087871044197e-06,0.0124959490246567
13,0.00010335280297037324,5.439621208967013e-06,0.012179412593412917
14,0.00010058982091797584,5.294201100946097e-06,0.01197154773714313
15,9.441479889019467e-05,4.969199941589193e-06,0.011477578076461463
16,0.00010099321101771357,5.31543215882703e-06,0.014113237174489717
17,0.00010829574434423953,5.69977601811787e-06,0.014017117008734124
18,0.00010879846086203851,5.726234782212553e-06,0.01506704211658443
19,0.00010468556808064416,5.509766741086535e-06,0.013936749094909495
