resampling_id,train_rss,train_mse,train_nmse
0,0.00024047514501071603,1.265658657951137e-05,0.02921669521732578
1,0.000225313931877682,1.1858627993562211e-05,0.02629217949333096
2,0.00019894452865791982,1.0470764666206307e-05,0.022725978174936476
3,0.00019324163710582386,1.0170612479253888e-05,0.022096880243542043
4,0.00022033525990983584,1.1596592626833465e-05,0.025169863154942594
5,0.0002501235115104931,1.316439534265753e-05,0.03428760234809196
6,0.00023899889963798548,1.2578889454630815e-05,0.02789830430316414
7,0.0002447070136274097,1.2879316506705772e-05,0.02817273518085455
8,0.0002442555228663877,1.2855553835073036e-05,0.027893712643954426
9,0.0002490789589574621,1.3109418892498006e-05,0.02852230893574685
10,0.0002479574873471297,1.3050394070901564e-05,0.028377930783295695
11,0.00021782008835647125,1.1464215176656382e-05,0.024937031570092458
12,0.00022885785200281355,1.2045150105411239e-05,0.026447594049174402
13,0.0002471451065939852,1.3007637189157116e-05,0.02912434048367339
14,0.0002500133343178847,1.3158596543046562e-05,0.029754964661379675
15,0.00024183028749606128,1.2727909868213752e-05,0.02939820916440489
16,0.00024902541593913914,1.310660083890206e-05,0.03479991102578758
17,0.0002488620145049849,1.3098000763420259e-05,0.03221112701582547
18,0.0002497709996217998,1.3145842085357884e-05,0.03458973721673419
19,0.00024985472472522247,1.3150248669748551e-05,0.03326306264098059
