,n_fam,nt_norm,steady
0,1,3.751196673081954,1.667152235889442
1,3,6.043206632858688,1.5151919397451028
2,8,11.411187186442088,1.497335545242689
3,18,22.111519616245126,1.4972514336016263
4,38,43.51201625446482,1.4972514317058743
