,n_fam,nt_norm,steady
0,1,44.15358137535038,13.81651105760892
1,3,85.60011304955425,13.816511057297854
2,8,189.21644223428632,13.816511057297854
3,18,396.44910060375037,13.816511057297854
4,38,inf,13.816511057297854
