resampling_id,train_rss,train_mse,train_nmse
0,0.0002437238700340164,1.2827572107053495e-05,0.029611401326543167
1,0.00022828703231252573,1.2015106963817143e-05,0.026639114499227744
2,0.0002016522625541337,1.0613276976533353e-05,0.023035290031080565
3,0.00019589251056153814,1.0310132134817796e-05,0.022400003494664287
4,0.0002231964748553379,1.1747182887123048e-05,0.02549671228778059
5,0.0002536501147571475,1.3350006039849867e-05,0.0347710385873745
6,0.00024250320827619241,1.2763326751378548e-05,0.028307361704302755
7,0.0002482011924697365,1.3063220656301922e-05,0.02857501451784693
8,0.0002477300664360777,1.3038424549267249e-05,0.028290501706344836
9,0.0002525752842676354,1.3293436014086074e-05,0.02892267704011838
10,0.0002515371735223834,1.3238798606441232e-05,0.02878761426409761
11,0.00022159420895205936,1.1662853102739966e-05,0.025369110012221693
12,0.0002318450243769106,1.2202369704047926e-05,0.02679280187846075
13,0.0002505264612599648,1.3185603224208674e-05,0.02952280973093157
14,0.00025356387443704333,1.334546707563386e-05,0.03017752690615999
15,0.00024558311804563784,1.2925427265559886e-05,0.029854423721304913
16,0.00025259657342839104,1.3294556496231107e-05,0.03529896033935409
17,0.00025239136778125107,1.3283756199013214e-05,0.03266794420784114
18,0.00025328710490131413,1.3330900257963902e-05,0.03507666787653429
19,0.0002533930917851183,1.3336478515006225e-05,0.03373412407593858
