resampling_id,shift,coef
0,-0.4269122892868397,0.060102971385639914
1,-0.4237485815812808,0.059722627214931906
2,-0.4097433690306845,0.05803890626189184
3,-0.4025250530345454,0.05717111294247916
4,-0.40449455267080703,0.05740788819973411
5,-0.4133179583962483,0.058468647045301525
6,-0.42484604833266415,0.05985456578836609
7,-0.41801844978897934,0.05903374492003467
8,-0.4055449524469757,0.05753416833334969
9,-0.4006868534821953,0.05695012271537764
10,-0.4013433533423007,0.05702904779888738
11,-0.4009494534262375,0.05698169274878154
12,-0.4202505317009501,0.0593020880865885
13,-0.4091287802964997,0.05796501977673421
14,-0.41135920107718615,0.05823316324038903
15,-0.41273145031485775,0.05839813644489499
16,-0.4474218714455893,0.061562164790810454
17,-0.4117872370015424,0.05852782009396186
18,-0.4138143016206074,0.058768512293129294
19,-0.41567268526530965,0.0592382801115761
