outer_resampling_id,train_mse
0,7.775503193822396e-06
1,8.437459219315239e-06
2,8.541814257302761e-06
3,8.298745424918305e-06
4,8.383977143781934e-06
5,8.60098729703889e-06
6,8.432913615580043e-06
7,8.58556924128914e-06
8,8.423625726644998e-06
9,8.20637960570608e-06
10,8.240787914716055e-06
11,8.220332331501293e-06
12,8.554444978385766e-06
13,7.286918654667632e-06
14,7.556513612902727e-06
15,7.960519460781578e-06
16,5.744363097314394e-06
17,8.010022170164228e-06
18,8.468546117692258e-06
19,8.260888844288711e-06
