outer_resampling_id,train_mse
0,3.1338825819031285e-06
1,3.831240848478801e-06
2,4.0397265642897325e-06
3,3.847980643824335e-06
4,3.9191751581019205e-06
5,4.065353876690481e-06
6,3.8248209217290414e-06
7,4.025190442174653e-06
8,3.9513495246297184e-06
9,3.768743339839705e-06
10,3.7984598870255236e-06
11,3.7808189600538214e-06
12,3.978427655006502e-06
13,4.049974228320688e-06
14,4.026974902430067e-06
15,3.934762385061758e-06
16,3.0756016808469474e-06
17,4.0504671849163575e-06
18,4.037426032095697e-06
19,3.4018958756556555e-06
