outer_resampling_id,train_mse
0,2.4657076253460278e-06
1,3.0152343998172575e-06
2,3.2114000705474453e-06
3,3.025892009632477e-06
4,3.0954393504167697e-06
5,3.2341772086636713e-06
6,2.9846982838243403e-06
7,3.190432006380729e-06
8,3.1267391789074316e-06
9,2.948203726792979e-06
10,2.9773662988458145e-06
11,2.9600576115992977e-06
12,3.1419058011534876e-06
13,3.176098925999615e-06
14,3.2289360337302414e-06
15,3.2322568222777436e-06
16,2.633443488163052e-06
17,3.2059490659376554e-06
18,3.224722766925997e-06
19,2.901021857552453e-06
