outer_resampling_id,train_mse
0,3.1252896583049153e-06
1,3.7553484883015924e-06
2,3.970092372269038e-06
3,3.7838985109310605e-06
4,3.853593199886307e-06
5,3.992931425837709e-06
6,3.743214753471487e-06
7,3.949067056321223e-06
8,3.884963986167287e-06
9,3.7060529403772036e-06
10,3.735273338436896e-06
11,3.717930220715194e-06
12,3.900523745946775e-06
13,3.985991766823931e-06
14,3.940612633585811e-06
15,3.869251192824115e-06
16,2.950102076272286e-06
17,3.973709668580048e-06
18,3.958923490546765e-06
19,3.3726416685855866e-06
