outer_resampling_id,train_mse
0,6.410540744894883e-06
1,5.935558669453047e-06
2,5.461538267957428e-06
3,6.081154526403017e-06
4,6.7830279225215025e-06
5,6.800374461589887e-06
6,5.306470287153069e-06
7,6.482575887455104e-06
8,6.586744484151341e-06
9,6.773547932868319e-06
10,6.714922048350579e-06
11,6.116363554500101e-06
12,6.716469902998305e-06
13,6.791840657043917e-06
14,6.737162912323715e-06
15,6.548396902777444e-06
16,6.368149770878776e-06
17,6.775481901304986e-06
18,6.796235831544362e-06
19,6.544939006910916e-06
