outer_resampling_id,train_mse
0,6.361046492119567e-06
1,7.050781568329325e-06
2,7.19873030670364e-06
3,6.9766642628964e-06
4,7.056169905451026e-06
5,7.242538089758646e-06
6,7.045850979804142e-06
7,7.218403304568839e-06
8,7.0927639808212275e-06
9,6.8896414573769746e-06
10,6.9221416939814e-06
11,6.902830973779362e-06
12,7.180776292221091e-06
13,6.775750816492094e-06
14,6.246471104292986e-06
15,6.603138377662411e-06
16,4.787641765065485e-06
17,7.0828276531368284e-06
18,7.018927843793068e-06
19,6.715708993381474e-06
