,n_fam,nt_norm,steady
0,1,8.166125271984594,2.299694798937797
1,3,13.686207846716647,2.2773566154506724
2,8,27.430658155173983,2.2772672851056632
3,18,54.91938011149454,2.277267285009756
4,38,109.89682402394384,2.277267285009756
