outer_resampling_id,train_mse
0,4.3461585482815825e-06
1,4.534171714580502e-06
2,4.708814228741708e-06
3,4.5460189316823176e-06
4,4.609620229927028e-06
5,4.722755213313993e-06
6,4.4323057948691206e-06
7,4.661413833845198e-06
8,4.637711923576018e-06
9,4.473806368905716e-06
10,4.501022902808088e-06
11,4.484883000015012e-06
12,4.60540496171484e-06
13,4.614673586055406e-06
14,4.338192565627238e-06
15,4.365391403793499e-06
16,2.863121268511921e-06
17,4.637629620315677e-06
18,4.609129064214161e-06
19,4.105658000152102e-06
