outer_resampling_id,train_mse
0,1.0749607385604635e-05
1,1.0710577433734927e-05
2,1.0610692778492422e-05
3,1.0698249745657369e-05
4,1.0658360273095315e-05
5,1.0759818917212694e-05
6,9.308245835471284e-06
7,9.737099351251598e-06
8,9.18131466879518e-06
9,9.191231383249687e-06
10,9.62327497771965e-06
11,9.982004399036449e-06
12,1.0564931481968617e-05
13,1.0140251742481976e-05
14,9.938044736200367e-06
15,9.49431226321204e-06
16,1.0313980775092298e-05
17,1.0716487935730874e-05
18,1.0754487458901417e-05
19,1.0557874427669557e-05
