resampling_id,shift,coef
0,-0.14761161142784596,0.04669551362396306
1,-0.1424003530704695,0.04559260334968869
2,-0.1357907625766413,0.04419375018132266
3,-0.13260192505508583,0.04351886488024427
4,-0.13347160801551006,0.0437029245078111
5,-0.1382726966112381,0.044719026488714626
6,-0.14245833193989366,0.04560487399266839
7,-0.139443431010423,0.04496680061710336
8,-0.1339354389277363,0.04380108964251341
9,-0.13179022095868986,0.043347075894515225
10,-0.1320801152788313,0.04340842910370417
11,-0.13190617868674648,0.0433716171781908
12,-0.14042907169890378,0.045175401528345774
13,-0.13825640898572558,0.04471557937704037
14,-0.1382726820527716,0.044719023407562015
15,-0.1382726965998378,0.044719026486301876
16,-0.16271977413585598,0.04790466569142023
17,-0.13636552242930905,0.04517786186796005
18,-0.13744732675778903,0.044920067114465355
19,-0.13685454241601397,0.0450644596703859
