outer_resampling_id,train_mse
0,2.3713510205589076e-06
1,2.78402593108635e-06
2,2.9058941225679407e-06
3,2.7228487644380777e-06
4,2.793657750861702e-06
5,2.935090136839832e-06
6,2.733521026899282e-06
7,2.893120894453742e-06
8,2.8252842565970264e-06
9,2.645271855762801e-06
10,2.6746296243143044e-06
11,2.6572036544716746e-06
12,2.846337572273291e-06
13,2.804227153152521e-06
14,2.8425965379820806e-06
15,2.789563003280733e-06
16,2.604495537431587e-06
17,2.8892859854812734e-06
18,2.9311418209889333e-06
19,2.7853574430454263e-06
