resampling_id,shift,coef
0,-41555.53175673886,16191.536343504824
1,-40572.677521122525,15808.581501242206
2,-39327.72945560767,15323.505614322494
3,-38727.096616982075,15089.477774141931
4,-38890.90557297087,15153.303548736629
5,-39795.366667926515,15505.713643628658
6,-40583.59811818844,15812.836552881852
7,-40015.727070760615,15591.573867620229
8,-38978.27034949823,15187.343961853801
9,-38574.20825805919,15029.907051186876
10,-38628.81124338879,15051.182309385109
11,-38596.04945219103,15038.41715446617
12,-40201.37722154323,15663.909745752155
13,-39795.36453512354,15505.712812613034
14,-39795.36666834886,15505.71364379322
15,-39795.36666759579,15505.713643499796
16,-42634.33281147496,16611.871804214443
17,-40208.42206292142,15666.656254876472
18,-39975.420096894944,15575.869529562322
19,-40099.45575972743,15624.198716378134
