outer_resampling_id,train_mse
0,1.3341424350979987e-05
1,1.372285499538686e-05
2,1.380485336418304e-05
3,1.3701787150453862e-05
4,1.3798347293453292e-05
5,1.3835918196624846e-05
6,1.2539421989873598e-05
7,1.2409944601281532e-05
8,1.145341839970567e-05
9,1.1308825948027978e-05
10,1.1818243705945204e-05
11,1.2339479303859573e-05
12,1.3678244583582816e-05
13,1.3356785657685355e-05
14,1.3234397509341948e-05
15,1.2905156207873624e-05
16,1.368805437899005e-05
17,1.377215741382748e-05
18,1.3827050904305232e-05
19,1.378704959662056e-05
