,n_fam,nt_norm,steady
0,1,3.887346700329881,1.6741030522821883
1,3,6.18563155148812,1.515867864756344
2,8,11.554284888427787,1.4973386868976624
3,18,22.254620459814994,1.49725143367243
4,38,43.65511709810549,1.4972514317058743
