outer_resampling_id,train_mse
0,7.056780135167981e-06
1,7.600303999545862e-06
2,7.740650879331364e-06
3,7.51523881319154e-06
4,7.595670533979285e-06
5,7.786715067563866e-06
6,7.594327226017247e-06
7,7.76398908550129e-06
8,7.632754370880513e-06
9,7.4273425178509615e-06
10,7.460155729283458e-06
11,7.440657359408299e-06
12,7.72732044264076e-06
13,6.871438767043788e-06
14,6.789601144402985e-06
15,7.150921639535361e-06
16,5.0727174512084426e-06
17,7.397646631866249e-06
18,7.62601753357405e-06
19,7.368919053334337e-06
