outer_resampling_id,train_mse
0,1.4027367864224757e-05
1,1.4048238071227833e-05
2,1.3967325023958057e-05
3,1.3976791438722023e-05
4,1.4022395215061399e-05
5,1.4049819389086537e-05
6,1.2520895590876945e-05
7,1.2639911124056507e-05
8,1.1753158036097406e-05
9,1.1568568753815625e-05
10,1.1977964450075657e-05
11,1.2309498826101761e-05
12,1.3882318476176395e-05
13,1.3482769416535586e-05
14,1.3280630748525079e-05
15,1.2834378544495542e-05
16,1.399046604634208e-05
17,1.3982408994747843e-05
18,1.4029765359129152e-05
19,1.4033976430907908e-05
