resampling_id,train_rss,train_mse,train_nmse
0,0.000253053709530995,1.3318616291104999e-05,0.03074493667381427
1,0.0002534382456235067,1.3338855032816142e-05,0.029574042709554133
2,0.00025197668432769114,1.3261930754089007e-05,0.028783986507467104
3,0.00025216592323543677,1.3271890696601936e-05,0.02883478059226053
4,0.00025306435271642145,1.3319176458759023e-05,0.028908650979752298
5,0.0002534365719240017,1.333876694336851e-05,0.034741765562607774
6,0.00022591364005860307,1.1890191582031741e-05,0.026370863991997603
7,0.00022803843152190254,1.2002022711679081e-05,0.026253707431965447
8,0.0002120484758537966,1.1160446097568243e-05,0.024215703221948548
9,0.00020870285672916684,1.0984360880482465e-05,0.023898796511425978
10,0.0002160671793882661,1.1371956809908744e-05,0.024728188395610983
11,0.00022202775285837164,1.1685671203072191e-05,0.02541874408481943
12,0.00025050042125253553,1.318423269750187e-05,0.028948683178031363
13,0.00024327759190889445,1.2804083784678656e-05,0.028668580642556105
14,0.00023961962916721103,1.2611559429853213e-05,0.028517973321286295
15,0.00023154112914407538,1.2186375218109231e-05,0.02814740293790073
16,0.00025235897367722375,1.328205124616967e-05,0.03526575710116577
17,0.00025220927273958074,1.3274172249451617e-05,0.0326443749760005
18,0.0002530861108954151,1.332032162607448e-05,0.03504883306041587
19,0.0002531643613696345,1.3324440072086028e-05,0.03370367328439761
