resampling_id,train_rss,train_mse,train_nmse
0,0.00022394007397256893,1.1786319682766785e-05,0.0272077552460167
1,0.00020994872560706584,1.1049932926687675e-05,0.024499193334630354
2,0.00018490696409037972,9.731945478441038e-06,0.02112242874262351
3,0.0001794435865853281,9.444399293964637e-06,0.020519094655963053
4,0.00020532716383977166,1.0806692833672193e-05,0.02345542251364747
5,0.00023179818076106003,1.2199904250582106e-05,0.031775516819469184
6,0.00022071991020340082,1.1616837379126358e-05,0.02576460071552086
7,0.0002264499844626081,1.191842023487411e-05,0.026070832010100967
8,0.00022604293435755118,1.1896996545134273e-05,0.025813855024333816
9,0.00023081592831551776,1.2148206753448303e-05,0.026430988961338622
10,0.00022953614037265634,1.2080849493297701e-05,0.02626966732664581
11,0.00019935871120122032,1.049256374743265e-05,0.02282348938754381
12,0.00021328637197507642,1.1225598525004022e-05,0.024648100700292688
13,0.00022981444132465554,1.2095496911823975e-05,0.027082041515797267
14,0.0002313609951290633,1.2176894480477016e-05,0.02753508429008003
15,0.0002213888172803223,1.1652043014753805e-05,0.026913232517135118
16,0.00023069892708240173,1.2142048793810618e-05,0.03223888656479274
17,0.00023053702196737424,1.2133527471967065e-05,0.029839255746651895
18,0.00023144589450529068,1.2181362868699509e-05,0.03205197033663656
19,0.00023152886135274683,1.2185729544881413e-05,0.030823347554627564
