outer_resampling_id,train_mse
0,2.4811332178511838e-06
1,3.178113467840515e-06
2,3.3622886543987858e-06
3,3.1594215615823275e-06
4,3.2335960343186666e-06
5,3.3939650453396206e-06
6,3.172365546248247e-06
7,3.361148807236941e-06
8,3.267375988128391e-06
9,3.0774388766132124e-06
10,3.108131936438873e-06
11,3.0899045711407464e-06
12,3.318121203638252e-06
13,3.289846467108063e-06
14,3.3586303155925456e-06
15,3.3688405035263555e-06
16,2.9555552189458733e-06
17,3.3701736073973267e-06
18,3.3887769466679724e-06
19,3.118189001753772e-06
