resampling_id,shift,coef
0,-107838.73356267587,25905.3482427052
1,-105288.18035388633,25292.647016114803
2,-102057.4796227529,24516.558795766967
3,-100498.8082173815,24142.130268406167
4,-100923.90041884643,24244.247139504565
5,-103270.25076063196,24807.8941644479
6,-105316.519833984,25299.454807521364
7,-103842.86686890558,24945.449654380245
8,-101150.61625962773,24298.709470757047
9,-100102.05549601425,24046.821188714326
10,-100243.75289650256,24080.860145747127
11,-100158.73445620957,24060.436771527446
12,-104324.63803056584,25061.182108291763
13,-103270.25075669793,24807.894163502853
14,-103270.25075712474,24807.894163605386
15,-103270.25075788557,24807.89416378815
16,-110609.0383116645,26570.836552623685
17,-104299.00228757759,25055.02479087787
18,-103694.60076654027,24909.83316326485
19,-104027.45957522749,24989.793769776366
