outer_resampling_id,train_mse
0,6.565824790055854e-06
1,6.964855564252247e-06
2,7.129370857151403e-06
3,6.918601745146967e-06
4,6.995055503370776e-06
5,7.165820977697504e-06
6,6.951940016110748e-06
7,7.135751256739926e-06
8,7.030013105658003e-06
9,6.83440794443723e-06
10,6.865899974707293e-06
11,6.847194465309328e-06
12,7.0944719073279435e-06
13,6.4695336286408584e-06
14,6.250490908337786e-06
15,6.5475724534294895e-06
16,4.562250446467036e-06
17,6.8713709663448516e-06
18,6.9992659054962465e-06
19,6.691082587129021e-06
