outer_resampling_id,train_mse
0,3.838117472891621e-06
1,3.836395474022614e-06
2,3.821751905766561e-06
3,3.7351464570391786e-06
4,3.784443413666788e-06
5,3.838342385517759e-06
6,3.423115031298928e-06
7,3.713146186221579e-06
8,3.803160699967864e-06
9,3.682373859774025e-06
10,3.7038019052015346e-06
11,3.691136534173845e-06
12,3.6541950063707014e-06
13,3.7400854938696477e-06
14,3.5346254118561046e-06
15,3.5833789480266686e-06
16,1.922339592131329e-06
17,3.7207022482108908e-06
18,3.7275654052846262e-06
19,3.2705124175169195e-06
