exp_id,id_in_exp,yres,ypred,w
0,0,0.0002582101920131447,0.030968920063686442,0.05
0,1,5.112046487283874e-05,0.031049857681998905,0.05
0,2,1.8063665701885597e-05,0.0310498628608143,0.05
0,3,9.506517423292838e-05,0.0310498628608143,0.05
0,4,6.806476281537124e-05,0.0310498628608143,0.05
1,0,0.0,0.0,0.05
1,1,5.256051150061447e-05,0.0310498628608143,0.05
1,2,4.201937748145777e-06,0.0310498628608143,0.05
1,3,5.550454339267409e-05,0.0310498628608143,0.05
1,4,0.0001243255582226483,0.0310498628608143,0.05
1,5,0.0001134254210834626,0.0310498628608143,0.05
1,6,0.00011990550336697406,0.0310498628608143,0.05
2,0,1.406147147491439e-05,0.0310498628608143,0.05
2,1,0.0004386446987517976,0.000256153678185145,0.05
2,2,0.0003571325236604929,2.0497497614048636e-06,0.05
2,3,0.00021903951461855459,1.6398030889535127e-08,0.05
3,0,0.0007021356406794353,0.049802157810881376,0.05
3,1,0.00014390082492600573,0.08059586699351096,0.05
3,2,2.862218886554554e-05,0.08084997092193458,0.05
3,3,8.375918222518468e-05,0.08085200427366512,0.05
