outer_resampling_id,train_mse
0,3.6130200816030628e-06
1,3.6011909706916113e-06
2,3.4966015270395766e-06
3,3.5195453610290664e-06
4,3.61021031917927e-06
5,3.614220892865115e-06
6,2.8764330028869928e-06
7,3.361096975977747e-06
8,3.259418767817894e-06
9,3.400205824392296e-06
10,3.5735602829938645e-06
11,3.612756460754279e-06
12,3.4559569825994885e-06
13,3.250342367791922e-06
14,3.2499189549620405e-06
15,3.1015840210358854e-06
16,3.1266979173866727e-06
17,3.5679846811153318e-06
18,3.6077534907467913e-06
19,3.401469973439203e-06
