outer_resampling_id,train_mse
0,2.9252161709713693e-06
1,2.9427943758514833e-06
2,2.9823028395261244e-06
3,2.8750153320077814e-06
4,2.927267893170283e-06
5,2.9932037848502912e-06
6,2.613150579415133e-06
7,2.8863034077014284e-06
8,2.9482397470294016e-06
9,2.8171595936326834e-06
10,2.8399575833719926e-06
11,2.8264694566084806e-06
12,2.8244756200030767e-06
13,2.9914214527490547e-06
14,2.9028413837392106e-06
15,2.898249160929951e-06
16,1.6619873421825243e-06
17,2.9375091581336375e-06
18,2.931955209088794e-06
19,2.4656498138759146e-06
