exp_id,id_in_exp,yres,ypred,w
0,0,0.00018812781586964472,0.0011840306259584873,0.05
0,1,0.00048133723032290965,0.0019606009580273673,0.05
0,2,0.0009859897981948985,0.0038995255100357034,0.05
0,3,0.0010904938825977183,0.007777373172357741,0.05
0,4,0.0005648670330682085,0.015533068497001796,0.05
1,0,0.0,0.0,0.05
1,1,0.00021005184941126775,0.009306834389572867,0.05
1,2,9.997093120523549e-05,0.019001453545377935,0.05
1,3,0.00010387099481686945,0.0283082879349508,0.05
1,4,1.7615588888827303e-05,0.03800290709075588,0.05
1,5,3.146919947612077e-05,0.04730974148032873,0.05
1,6,0.00038642822924981913,0.06165777783092024,0.05
2,0,0.0004120167754734474,0.007001803639893335,0.05
2,1,5.789255429551454e-05,0.01359128432023416,0.05
2,2,1.6474984553248745e-06,0.020183549163579204,0.05
2,3,0.00014342189658241,0.026775888133345686,0.05
3,0,1.4890808324594638e-05,0.07244113898610036,0.05
3,1,1.7907996651570978e-05,0.07283178409793918,0.05
3,2,5.200018712703286e-06,0.07321964504677379,0.05
3,3,3.6382963355900587e-06,0.07360743186918696,0.05
