outer_resampling_id,train_mse
0,7.608659307685476e-06
1,8.250060435075719e-06
2,8.362612230920388e-06
3,8.123450577330643e-06
4,8.207620033636284e-06
5,8.418742380447316e-06
6,8.245433476991714e-06
7,8.40185043994577e-06
8,8.246701054759728e-06
9,8.03207394875032e-06
10,8.066129225266166e-06
11,8.045885494864511e-06
12,8.36949981299181e-06
13,7.204356898507195e-06
14,7.376716088876765e-06
15,7.778326318290725e-06
16,5.591732263826324e-06
17,7.881134827824867e-06
18,8.277801844064383e-06
19,8.062244949608284e-06
