outer_resampling_id,train_mse
0,1.1292634552731384e-05
1,1.1263124535507607e-05
2,1.1168554119933204e-05
3,1.1239955735697588e-05
4,1.1205201095851067e-05
5,1.1297424095225594e-05
6,9.830705549081977e-06
7,1.0204364000216603e-05
8,9.589135430856084e-06
9,9.566126581894385e-06
10,9.998706351229863e-06
11,1.0359708752159081e-05
12,1.1103151741969852e-05
13,1.0670620464160012e-05
14,1.046016002898995e-05
15,1.000557963894514e-05
16,1.0988971895885127e-05
17,1.1252379794375643e-05
18,1.1293640636957927e-05
19,1.1158411658504013e-05
