resampling_id,shift,coef
0,-5.861304540055903,2.3103231158002746
1,-5.754387105476758,2.2686985617671405
2,-5.577166868696832,2.1997040769046534
3,-5.491456824340426,2.1663358766056433
4,-5.5148322933986575,2.1754362958094275
5,-5.6359683633270174,2.222596376931321
6,-5.756378807000394,2.269473960915197
7,-5.675343847598522,2.237925841008745
8,-5.527299210229716,2.1802898527181123
9,-5.469639719886075,2.1578421520154447
10,-5.477431542905485,2.1608756250833725
11,-5.472756449093839,2.1590555412426156
12,-5.701836045864986,2.2482396494398826
13,-5.607582656270372,2.211545397249677
14,-5.632313318049816,2.2211734132188443
15,-5.635604108641835,2.2224545671423797
16,-6.021714081963062,2.3692158969938886
17,-5.664622766488396,2.235025685710355
18,-5.66483751959521,2.234616932605502
19,-5.687435795196198,2.2439623921970204
