,n_fam,nt_norm,steady
0,1,0.008203137423533846,8.511596486333278
1,3,0.009097998940072571,8.510701784525098
2,8,0.009141739383041525,8.51065805189447
3,18,0.009141759958090745,8.510658031323096
4,38,0.009141759958094298,8.510658031323093
