,n_fam,nt_norm,steady
0,1,0.01655724735570452,4.129217759315114
1,3,0.016947952201114447,4.128828776570527
2,8,0.016949558312048474,4.128827177542315
3,18,0.016949558313772428,4.1288271775405985
4,38,0.016949558313772428,4.1288271775405985
