,time_step,stimulus,type,familiarity,novelty,n_fam,steady
0,0,0,fam,0.001949317738791423,6.240275845170769,1,6.246484481488191
1,1,1,fam,0.0019367333763718527,6.246752551748759,1,6.246484481488191
2,2,2,fam,0.0019366083532373637,6.246817107444207,1,6.246484481488191
3,3,0,fam,0.0019372526387885617,6.246484475189996,1,6.246484481488191
4,4,1,fam,0.0019372526262829044,6.2464844816453535,1,6.246484481488191
5,5,2,fam,0.0019372526261578478,6.246484481709907,1,6.246484481488191
6,6,0,fam,0.0019372526268021332,6.246484481377331,1,6.246484481488191
7,7,1,fam,0.0019372526268021204,6.246484481377337,1,6.246484481488191
8,8,3,nov,0.0019366070904597648,6.246817759500679,1,6.246484481488191
9,9,0,fam,0.001937252626802121,6.246484481377337,1,6.246484481488191
10,10,1,fam,0.001937252626802121,6.246484481377337,1,6.246484481488191
11,11,2,fam,0.0019366070911053012,6.246817759167346,1,6.246484481488191
12,12,0,fam,0.001937252626802121,6.246484481377337,1,6.246484481488191
13,13,1,fam,0.001937252626802121,6.246484481377337,1,6.246484481488191
14,14,2,fam,0.0019372526261565853,6.246484481710559,1,6.246484481488191
0,0,0,fam,0.001949317738791423,6.240275845170769,3,6.246484481377337
1,1,1,fam,0.0019367333763718527,6.246752551748759,3,6.246484481377337
2,2,2,fam,0.0019366083532373637,6.246817107444207,3,6.246484481377337
3,3,0,fam,0.0019372526387885617,6.246484475189996,3,6.246484481377337
4,4,1,fam,0.0019372526262829044,6.2464844816453535,3,6.246484481377337
5,5,2,fam,0.0019372526261578478,6.246484481709907,3,6.246484481377337
6,6,0,fam,0.0019372526268021332,6.246484481377331,3,6.246484481377337
7,7,1,fam,0.0019372526268021204,6.246484481377337,3,6.246484481377337
8,8,2,fam,0.0019372526268021204,6.246484481377337,3,6.246484481377337
9,9,0,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
10,10,1,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
11,11,2,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
12,12,0,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
13,13,1,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
14,14,3,nov,0.0019366070904597648,6.246817759500679,3,6.246484481377337
15,15,0,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
16,16,1,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
17,17,2,fam,0.0019366070911053012,6.246817759167346,3,6.246484481377337
18,18,0,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
19,19,1,fam,0.001937252626802121,6.246484481377337,3,6.246484481377337
20,20,2,fam,0.0019372526261565853,6.246484481710559,3,6.246484481377337
0,0,0,fam,0.001949317738791423,6.240275845170769,8,6.246484481377337
1,1,1,fam,0.0019367333763718527,6.246752551748759,8,6.246484481377337
2,2,2,fam,0.0019366083532373637,6.246817107444207,8,6.246484481377337
3,3,0,fam,0.0019372526387885617,6.246484475189996,8,6.246484481377337
4,4,1,fam,0.0019372526262829044,6.2464844816453535,8,6.246484481377337
5,5,2,fam,0.0019372526261578478,6.246484481709907,8,6.246484481377337
6,6,0,fam,0.0019372526268021332,6.246484481377331,8,6.246484481377337
7,7,1,fam,0.0019372526268021204,6.246484481377337,8,6.246484481377337
8,8,2,fam,0.0019372526268021204,6.246484481377337,8,6.246484481377337
9,9,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
10,10,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
11,11,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
12,12,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
13,13,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
14,14,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
15,15,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
16,16,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
17,17,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
18,18,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
19,19,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
20,20,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
21,21,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
22,22,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
23,23,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
24,24,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
25,25,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
26,26,2,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
27,27,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
28,28,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
29,29,3,nov,0.0019366070904597648,6.246817759500679,8,6.246484481377337
30,30,0,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
31,31,1,fam,0.001937252626802121,6.246484481377337,8,6.246484481377337
32,32,2,fam,0.0019366070911053012,6.246817759167346,8,6.246484481377337
