outer_resampling_id,train_mse
0,7.780787344480335e-06
1,8.442624911439332e-06
2,8.54683333655957e-06
3,8.303695261668824e-06
4,8.388945768561096e-06
5,8.603468549371111e-06
6,8.43808061124576e-06
7,8.590668827408556e-06
8,8.428604401350032e-06
9,8.211311971033413e-06
10,8.24572651243121e-06
11,8.225267190094977e-06
12,8.559566507349278e-06
13,7.289316528785664e-06
14,7.558994850579772e-06
15,7.963000701249132e-06
16,5.749649484943176e-06
17,8.017927137659153e-06
18,8.46992874402241e-06
19,8.262306322868268e-06
