outer_resampling_id,train_mse
0,5.181089154685927e-06
1,5.242257076187512e-06
2,5.193118149856861e-06
3,5.174835189624264e-06
4,5.245113176288481e-06
5,5.2481942366620425e-06
6,4.350161357891559e-06
7,4.734826756867699e-06
8,4.490215984621856e-06
9,4.678372911570704e-06
10,5.0283507161118595e-06
11,5.207662270127897e-06
12,5.042149304545424e-06
13,4.777149039349101e-06
14,4.7420184027601275e-06
15,4.532084644600487e-06
16,4.88679429890785e-06
17,5.197094791893469e-06
18,5.244255834005137e-06
19,5.098614307173422e-06
