outer_resampling_id,train_mse
0,2.8326507222184966e-06
1,2.7894582798103608e-06
2,2.677045184502983e-06
3,2.7449759859701534e-06
4,2.842716886449079e-06
5,2.849988683845835e-06
6,2.2025392835577474e-06
7,2.7116911776243915e-06
8,2.659628854947056e-06
9,2.7560725899197615e-06
10,2.8451415786429056e-06
11,2.840824303441086e-06
12,2.7360451168783536e-06
13,2.55766805156901e-06
14,2.564588615615751e-06
15,2.4418914556574656e-06
16,2.4871608780350945e-06
17,2.8089825559445845e-06
18,2.8460871258511368e-06
19,2.6786565693059646e-06
