resampling_id,shift,coef
0,0.050402761677600216,0.005529343432861384
1,0.05086408234856496,0.0054165871093672345
2,0.05149204056817583,0.0052631011188019935
3,0.05179560100892273,0.005188904661952775
4,0.051712811688859155,0.005209140085905106
5,0.051337651774156536,0.005300836936635399
6,0.05085732204820334,0.005418239466745665
7,0.05114432502442332,0.005348089997044318
8,0.0516686573848253,0.005219932312013006
9,0.051872871040981865,0.0051700182662639685
10,0.05184527460096071,0.005176763407581406
11,0.051861832464973404,0.005172716322790943
12,0.051050497128574124,0.00537102347746918
13,0.05125376290499579,0.005321341113152923
14,0.051425308627577826,0.005279411786749571
15,0.05142310703130985,0.005279949902460872
16,0.04551099514414002,0.005405681962632201
17,0.051632600826495775,0.005299261811246982
18,0.052002413500895434,0.005305582495624024
19,0.055415814744248636,0.005379829989615011
