outer_resampling_id,train_mse
0,7.585798617649795e-06
1,8.22741522373051e-06
2,8.340813498849355e-06
3,8.102057090937419e-06
4,8.186116232677826e-06
5,8.396633605098042e-06
6,8.222780668841915e-06
7,8.379584952847654e-06
8,8.225138355891626e-06
9,8.010783282559125e-06
10,8.044801853097992e-06
11,8.024580148352316e-06
12,8.347107906962147e-06
13,7.195940603234564e-06
14,7.354961766183505e-06
15,7.756225052530316e-06
16,5.574482462911921e-06
17,7.866407212231739e-06
18,8.254519129940364e-06
19,8.037871168241933e-06
