outer_resampling_id,train_mse
0,7.725158280563985e-06
1,8.380275699395216e-06
2,8.487178253624492e-06
3,8.24532194397956e-06
4,8.330224050355671e-06
5,8.545398028102653e-06
6,8.375707292652491e-06
7,8.52953102208115e-06
8,8.369696510062046e-06
9,8.153263035311724e-06
10,8.187561814077863e-06
11,8.167171959764743e-06
12,8.498025945685017e-06
13,7.2617686723639975e-06
14,7.501143338952792e-06
15,7.904931563824308e-06
16,5.697257301691419e-06
17,7.970870003855343e-06
18,8.41028531220032e-06
19,8.200465643354197e-06
