outer_resampling_id,train_mse
0,2.1393541477768673e-05
1,2.1687850297044198e-05
2,2.1566276781583675e-05
3,2.135542178547512e-05
4,2.1538222932783717e-05
5,2.1714168991780794e-05
6,2.0104705836472616e-05
7,1.9621590904945106e-05
8,1.809763513508209e-05
9,1.7481436000015572e-05
10,1.7729770641683737e-05
11,1.7835827597727295e-05
12,2.1685475539667973e-05
13,2.145409833553986e-05
14,2.1308016530940892e-05
15,2.0961643701037573e-05
16,2.1606959710090586e-05
17,2.1646710773949804e-05
18,2.170158654485151e-05
19,2.1682581018385232e-05
