outer_resampling_id,train_mse
0,3.5720441067831535e-06
1,3.566697653996789e-06
2,3.5626933446298573e-06
3,3.4704436608982914e-06
4,3.5202034735099735e-06
5,3.576531125227649e-06
6,3.1689382438728113e-06
7,3.455421210273801e-06
8,3.5394001457071005e-06
9,3.4164306075936072e-06
10,3.4381481083784787e-06
11,3.425308857743068e-06
12,3.3948936762483283e-06
13,3.519938118019728e-06
14,3.335922721008893e-06
15,3.3640251103266127e-06
16,1.8142059845496003e-06
17,3.481073822474814e-06
18,3.4779689772815423e-06
19,3.009220780665437e-06
