resampling_id,shift,coef
0,-16.654160440796133,4.035440073715946
1,-16.26434459356431,3.9413968470859353
2,-15.76326730449188,3.820511753803996
3,-15.521519348676058,3.7621899642781433
4,-15.587450609353098,3.7780959068761035
5,-15.950113413918908,3.8655884512716625
6,-16.26874030301587,3.9424573137216865
7,-16.04017859933546,3.887316712715426
8,-15.622613948380856,3.786579076261681
9,-15.459983505377483,3.7473444178533803
10,-15.481960592269832,3.752646398719367
11,-15.468774340134424,3.749465210199775
12,-16.11490069476917,3.905343447659716
13,-15.943350995116448,3.863957015073086
14,-15.95006462124816,3.865576680020633
15,-15.950113108222821,3.8655883775223607
16,-17.09653909223105,4.139900564173755
17,-16.105263479558914,3.9039896983741444
18,-16.021567862697946,3.883259780905533
19,-16.072401066492063,3.8958311000992993
