outer_resampling_id,train_mse
0,4.898267889034374e-06
1,4.977928885002849e-06
2,5.123320371376476e-06
3,4.963939619247208e-06
4,5.026715126412857e-06
5,5.136506601308699e-06
6,4.839724722117602e-06
7,5.072308070065805e-06
8,5.054357734378111e-06
9,4.892483289316506e-06
10,4.919432195051727e-06
11,4.903453125887852e-06
12,5.015218202172154e-06
13,4.898083936357551e-06
14,4.607256098505617e-06
15,4.702879560423013e-06
16,2.9816480366434754e-06
17,4.994902242272272e-06
18,5.000788735030109e-06
19,4.5527516729679315e-06
