outer_resampling_id,train_mse
0,1.3331951926052457e-05
1,1.3301626913003152e-05
2,1.3192467280147397e-05
3,1.3258418325762222e-05
4,1.326832634729061e-05
5,1.3335089820687645e-05
6,1.1764749000013412e-05
7,1.2044146354340094e-05
8,1.1281525475230648e-05
9,1.116152036892704e-05
10,1.1571912907939058e-05
11,1.1895008618814327e-05
12,1.3165201521532512e-05
13,1.2728790887284199e-05
14,1.2491493634290195e-05
15,1.1995305650542207e-05
16,1.3036343825262867e-05
17,1.328858680642517e-05
18,1.333125014405643e-05
19,1.3203062706295579e-05
