,n_fam,nt_norm,steady
0,1,0.1422509093762816,2.713115018771165
1,3,0.1433740547537501,2.712000854553306
2,8,0.14337487255242642,2.712000043306642
3,18,0.14337487255243797,2.7120000433066305
4,38,0.14337487255243797,2.7120000433066305
