outer_resampling_id,train_mse
0,7.725337927557833e-06
1,8.38039870634633e-06
2,8.487299219774363e-06
3,8.245441889909041e-06
4,8.330344276875266e-06
5,8.545519769714047e-06
6,8.375830315491093e-06
7,8.529653127756574e-06
8,8.369816885509569e-06
9,8.153382717769333e-06
10,8.187681590810088e-06
11,8.167291679955508e-06
12,8.498148353533441e-06
13,7.261781762692535e-06
14,7.501264290073398e-06
15,7.905053300480215e-06
16,5.697332143159434e-06
17,7.970930779582591e-06
18,8.41041558024934e-06
19,8.20060297017841e-06
