,time_step,stimulus,type,familiarity,novelty,n_im
0,0,0,fam,0.043478260869565216,3.1354942159291497,3
1,1,1,fam,0.0391304347826087,3.240854731586976,3
2,2,2,fam,0.03521739130434783,3.346215247244802,3
3,3,0,fam,0.11269565217391306,2.1830644374391213,3
4,4,1,fam,0.10952608695652176,2.2115925210536593,3
5,5,2,fam,0.10667347826086956,2.2379827151997023,3
6,6,0,fam,0.1631551304347826,1.8130538103153593,3
7,7,1,fam,0.16084451739130437,1.8273171111045976,3
8,8,2,fam,0.1587649656521739,1.8403303738279277,3
9,9,0,fam,0.19994009008695654,1.6097375068732502,3
10,10,1,fam,0.1982556531782609,1.6181979034726721,3
11,11,2,fam,0.1967396599604348,1.62587394726928,3
12,12,0,fam,0.22675632567339138,1.483879293249696,3
13,13,1,fam,0.22552837116695224,1.4893093134657898,3
14,14,2,fam,0.22442321211115696,1.4942216699026676,3
15,15,0,fam,0.24630536141590234,1.4011832062651048,3
16,16,1,fam,0.24541018258070818,1.4048242537572535,3
17,17,2,fam,0.24460452162903346,1.4081125700903039,3
18,18,0,fam,0.26055660847219286,1.3449351344014782,3
19,19,1,fam,0.25990402310133626,1.3474428580341964,3
20,20,2,fam,0.2593166962675654,1.3497051987396622,3
21,21,0,fam,0.2709457675762287,1.3058365977739568,3
22,22,1,fam,0.2704700328408742,1.3075939711547289,3
23,23,2,fam,0.27004187157905524,1.3091782520849835,3
24,24,0,fam,0.2785194645630707,1.278267331345835,3
25,25,1,fam,0.27817265394099727,1.2795133007260815,3
26,26,2,fam,0.2778605243811313,1.2806360020497447,3
27,27,0,fam,0.28404068966647855,1.2586377776100788,3
28,28,1,fam,0.283787864722987,1.259528275131714,3
29,29,2,fam,0.28356032227384476,1.2603304014680894,3
30,30,0,fam,0.2880656627668629,1.244566829114991,3
31,31,1,fam,0.2878813533830576,1.2452068511480208,3
32,32,2,fam,0.28771547493763283,1.245783221419208,3
33,33,0,fam,0.2909998681570431,1.2344324648793277,3
34,34,1,fam,0.290865506616249,1.234894295223622,3
35,35,2,fam,0.2907445812295344,1.2353101249727412,3
36,36,0,fam,0.2931389038864844,1.2271087076050775,3
37,37,1,fam,0.2930409543232455,1.227442903885549,3
38,38,2,fam,0.2929527997163306,1.2277437760602854,3
39,39,0,fam,0.2946982609332471,1.2218032903985971,3
40,40,1,fam,0.29462685570164604,1.222045619225029,3
41,41,2,fam,0.29456259099320503,1.222263765388564,3
42,42,0,fam,0.2958350322203372,1.2179533036005326,3
43,43,1,fam,0.29578297780650004,1.2181292766543923,3
44,44,2,fam,0.2957361288340465,1.218287678883587,3
45,45,0,fam,0.29666373848862587,1.2151559752358314,3
46,46,1,fam,0.29662579082093854,1.2152838981667595,3
47,47,2,fam,0.29659163792001997,1.2153990427977215,3
48,48,0,fam,0.29726786535820826,1.2131216430870853,3
49,49,1,fam,0.29724020150846425,1.2132147077612445,3
50,50,2,fam,0.2972153040436946,1.2132984733738148,3
51,51,0,fam,0.29770827384613385,1.21164121878318,3
52,52,1,fam,0.2976881068996705,1.2117089617091474,3
53,53,3,nov,0.0001633522663537552,8.719601545793942,3
54,54,0,fam,0.2980293316338316,1.2105633690190316,3
55,55,1,fam,0.2980146299298598,1.2106126999574285,3
56,56,2,fam,0.21700139839628513,1.5278514812399293,3
57,57,0,fam,0.2982633827610633,1.2097783480600255,3
58,58,1,fam,0.2982526652188678,1.2098142818533675,3
59,59,2,fam,0.23919401943089186,1.4304802595974397,3
0,0,0,fam,0.043478260869565216,3.1354942159291497,6
1,1,1,fam,0.0391304347826087,3.240854731586976,6
2,2,2,fam,0.03521739130434783,3.346215247244802,6
3,3,3,fam,0.03169565217391305,3.4515757629026282,6
4,4,4,fam,0.028526086956521743,3.5569362785604546,6
5,5,5,fam,0.02567347826086957,3.662296794218281,6
6,6,0,fam,0.08215513043478262,2.4991459844126003,6
7,7,1,fam,0.07984451739130437,2.5276740680271383,6
8,8,2,fam,0.07776496565217392,2.554064262173181,6
9,9,3,fam,0.07589336908695653,2.578425962205207,6
10,10,4,fam,0.07420893217826088,2.600870756292936,6
11,11,5,fam,0.07269293896043481,2.621511024875836,6
