,n_fam,nt_norm,steady
0,1,2.018927128985207,1.959451212206553
1,3,3.077520583810462,1.5330208513282553
2,8,4.924681818408932,1.2662673515971792
3,18,8.141681396475516,1.210083243265384
4,38,14.465721581148403,1.2076739980620737
