resampling_id,train_rss,train_mse,train_nmse
0,6.873011053551404e-05,4.5820073690342695e-06,0.008603767959707364
1,5.275419000355263e-05,4.058014615657895e-06,0.007642597026763673
2,7.29286665883385e-05,4.558041661771156e-06,0.010022996117129639
3,3.3671402785509166e-05,2.104462674094323e-06,0.014430931043642068
