dN,tr_norm
0.0,-0.001095583126539214
73.33333333333334,1.448984527348601
146.66666666666669,1.6877891493147
220.0,1.7202271475005155
293.33333333333337,1.7361874513041535
366.6666666666667,1.745168453841079
476.6666666666667,1.7532987373100377
