outer_resampling_id,train_mse
0,7.591386602550355e-06
1,8.232939219998877e-06
2,8.346131897798726e-06
3,8.107277047712971e-06
4,8.19136298801847e-06
5,8.402027234531789e-06
6,8.228306507801704e-06
7,8.385016723665542e-06
8,8.23039941891914e-06
9,8.01597826070058e-06
10,8.050005748482657e-06
11,8.02977869289805e-06
12,8.352570381936776e-06
13,7.1979866545388566e-06
14,7.360268216597757e-06
15,7.761616834640582e-06
16,5.578681732401705e-06
17,7.869996877127621e-06
18,8.260200699100961e-06
19,8.04382018758886e-06
