outer_resampling_id,train_mse
0,1.0511097318460616e-05
1,1.0467461845376458e-05
2,1.0364449075129086e-05
3,1.0459406152866023e-05
4,1.041812376537283e-05
5,1.0523255358701873e-05
6,9.077990632498495e-06
7,9.530996051712827e-06
8,9.001031703059505e-06
9,9.024910301139931e-06
10,9.455932037734567e-06
11,9.812406885847308e-06
12,1.032942551805516e-05
13,9.9100827798305e-06
14,9.711814192053109e-06
15,9.273358630065034e-06
16,1.0017214345196053e-05
17,1.0480233339343152e-05
18,1.0516251250222376e-05
19,1.0294313314845207e-05
